SiteID,DEPTH_FROM,DEPTH_TO,Sample,Weight,Description,AuPPM,AgPPM,AlPPM,AsPPM,BaPPM,BePPM,BiPPM,CaPPM,CdPPM,CePPM,CoPPM,CrPPM,CsPPM,CuPPM,FePPM,GaPPM,GePPM,HfPPM,InPPM,KPPM,LaPPM,LiPPM,MgPPM,MnPPM,MoPPM,NaPPM,NbPPM,NiPPM,PPPM,PbPPM,RbPPM,RePPM,SPPM,SbPPM,ScPPM,SePPM,SnPPM,SrPPM,TaPPM,TePPM,ThPPM,TiPPM,TlPPM,UPPM,VPPM,WPPM,YPPM,ZnPPM,ZrPPM,DyPPM,ErPPM,EuPPM,GdPPM,HoPPM,LuPPM,NdPPM,PrPPM,SmPPM,TbPPM,TmPPM,YbPPM,Al2O3PPM,BaOPPM,CaOPPM,Fe2O3PPM,K2OPPM,MgOPPM,Na2OPPM,P2O5PPM,TiO2PPM,Cr2O3PPM,MnOPPM,SrOPPM,BaOPPM,P2O5PPM,Cr2O3PPM,MnOPPM,SrOPPM,SiO2PPM,LOIPPM,TotalPPM,CPPM,HgPPM,Na/Al (Molar),K/Al (Molar)
GTK-21-01,778,779,half-NQ2,2.12,schist,0.0025,0.01,30400,0.4,60,12,0.11,97600,0.02,148,21.5,18,0.34,36.3,81200,5.32,0.29,2.8,0.409,0.58,48.7,16.9,3.13,2440,7.09,1100,6,9.3,150,1.7,15.4,0.003,400,0.09,10.7,0.5,5.8,33.6,0.22,0.025,3.73,800,0.02,1.4,52,3.3,175.5,40,83.9,36,21.4,2.39,28.9,7.27,3.19,102.5,22.5,26.6,6.29,3.27,21.8,5.743966,66.989706,13.65606,11.609404,0.698671,5.190403,0.148277,343.704817,0.133443,26.30802,3150.594546,39.735334,0.006699,0.03437,0.002631,0.315059,0.003974,,,,,,0.042466964,0.13166285
GTK-21-01,782,783,half-NQ2,2.14,magnetite-banded schist,0.0025,0.02,29100,0.5,60,10.6,0.22,79100,0.04,125,26.9,19,0.56,175.5,84000,6.59,0.24,2.2,0.49,0.81,42.6,17.3,3.23,2040,15.95,800,3,11.2,210,1.4,23.9,0.005,300,0.11,14.8,0.5,9.1,37.4,0.12,0.025,1.44,810,0.03,1.6,66,2.7,139.5,55,76.7,28.2,15.4,2.22,23.9,5.23,2.22,87.9,19.45,22.4,4.15,2.37,15.35,5.498336,66.989706,11.067565,12.009728,0.975731,5.356231,0.107837,481.186744,0.135111,27.769577,2634.103636,44.229211,0.006699,0.048119,0.002777,0.26341,0.004423,,,,,,0.03226481,0.192088282
GTK-21-01,786,787,half-NQ2,2.79,porphyroblastic schist (white 'millet seed' porphyroblasts),0.0025,0.005,19300,0.4,50,15.8,0.2,74700,0.03,120,35,16,0.8,2.5,94500,6.1,0.3,2.1,0.601,1.39,31.7,9.7,5.21,2120,0.36,1100,2.6,12.7,60,1.1,41.5,0.001,50,0.19,14.2,0.5,6.9,47.9,0.11,0.025,0.86,1360,0.05,0.8,105,0.8,109.5,121,74.6,27.2,12.35,2.21,25.4,4.7,1.85,99.9,20.8,26.8,4.41,1.81,12.1,3.646663,55.824755,10.451923,13.510944,1.674402,8.639617,0.148277,137.481927,0.226853,23.384907,2737.401818,56.646503,0.005582,0.013748,0.002338,0.27374,0.005665,,,,,,0.066890969,0.497011382
GTK-21-01,790,791,half-NQ2,2.47,"schist w/ mt-ca veining, mnr tan ?se?ank alt",0.0025,0.02,14900,1.5,60,17.75,0.73,87600,0.03,151,30.8,22,1.32,111.5,116000,7.63,0.33,2.9,0.501,0.86,47.8,14.2,3.1,2380,0.64,600,3.9,11.2,170,4.7,49.3,0.002,50,0.31,20.7,0.5,9.7,38.9,0.18,0.025,1.44,1950,0.07,1.8,141,2.5,157.5,57,101,37.4,18.35,2.83,34.1,6.94,2.38,114.5,24.6,31.5,6.03,2.69,17.1,2.815299,66.989706,12.256874,16.584862,1.035961,5.140655,0.080878,389.532126,0.325267,32.154247,3073.120909,46.00311,0.006699,0.038953,0.003215,0.307312,0.0046,,,,,,0.047260367,0.398309831
GTK-21-01,800,801,half-NQ2,2.44,schist overgrown by coarse magnetite & calcite veining,0.0025,0.01,17000,0.7,90,14.95,0.09,76200,0.03,142,30.5,19,1.11,6.3,127000,8.19,0.33,2.4,0.481,1.64,44.5,11.7,3.65,3130,7.12,600,3.2,13.8,190,1,52.2,0.007,100,0.34,26.6,0.5,8.4,47.4,0.16,0.025,1.1,1960,0.09,2.1,153,0.8,117,28,79.2,29.9,14.85,3,30.9,5.1,1.84,105.5,22.5,29.2,5.12,2.11,13.3,3.212087,100.484559,10.661801,18.157565,1.975554,6.052707,0.080878,435.359435,0.326935,27.769577,4041.541364,56.055204,0.010048,0.043536,0.002777,0.404154,0.005606,,,,,,0.041422322,0.665738648
GTK-21-01,806.2,807.2,half-NQ2,2.78,tan alt schist cut by qz vein & overgrown by magnetite,0.0025,0.005,2500,0.6,20,9.36,0.15,65300,0.02,111.5,32.8,20,0.1,5.1,258000,9.06,0.29,2.5,0.129,0.2,35.9,1.9,2.59,4160,7.35,200,5.8,15,20,1.2,6.4,0.002,100,0.56,15.2,0.5,4.8,43.8,0.31,0.025,0.55,3160,0.01,1.1,320,0.7,58.9,10,86.1,16.8,8.18,2.19,18.95,2.95,1.03,82.3,17.6,21.4,3.03,1.21,7.72,0.472366,22.329902,9.136688,36.887021,0.240921,4.294934,0.026959,45.827309,0.527099,29.231133,5371.505455,51.797846,0.002233,0.004583,0.002923,0.537151,0.00518,,,,,,0.093890596,0.552075952
GTK-21-01,810,811,half-NQ2,2.07,semi-massive magnetite,0.0025,0.01,28000,0.9,220,1.48,0.1,12200,0.03,7.08,29.4,40,0.13,3.8,323000,16.6,1.07,2.7,0.204,3.02,2.4,2.8,0.31,584,0.47,900,2.5,14.9,380,1.2,35,0.001,200,0.36,7.1,0.5,9,14,0.12,0.025,0.47,2070,0.04,0.9,506,1.8,18.3,6,109.5,2.9,1.94,0.28,2.53,0.98,0.33,5.3,1.06,1.91,0.5,0.29,3.35,5.290495,245.628922,1.707008,46.180263,3.63791,0.514065,0.121317,870.71887,0.345283,58.462267,754.076727,16.556389,0.024563,0.087072,0.005846,0.075408,0.001656,,,,,,0.0377239,0.744316685
GTK-21-01,820.8,821.8,half-NQ2,2.7,tan alt schist,0.0025,0.03,14100,2,90,6.71,0.35,58900,0.03,72.5,55.1,524,0.59,262,235000,12.85,0.22,2.6,0.319,1.15,24.6,7.9,2.89,4240,6.86,200,9.8,141.5,80,2.3,37.8,0.001,4700,0.91,19.1,0.5,10,39.2,0.43,0.025,0.39,4510,0.07,1.7,314,2.1,40.9,14,97.3,11.2,5.33,1.69,13.3,1.91,0.73,55,11.8,15,2.09,0.83,5.24,2.664142,100.484559,8.241209,33.598643,1.385297,4.792417,0.026959,183.309236,0.752284,765.855698,5474.803637,46.35789,0.010048,0.018331,0.076586,0.54748,0.004636,,,,,,0.016647269,0.562843391
GTK-21-01,823,824,half-NQ2,2.5,schist w/ mnr magnetite,0.0025,0.01,17500,0.9,60,18.6,0.21,59700,0.02,140.5,18.8,14,0.34,142.5,135500,6.24,0.31,2.1,0.355,0.74,44.1,4.8,2.66,3160,1.48,8300,2.4,10.7,240,1.1,22.1,0.001,500,0.19,16.9,1,6.8,50.4,0.13,0.025,1.17,1140,0.04,0.9,97,0.4,119,8,75.4,27.7,14,2.5,27.1,4.92,1.86,103.5,22,27,4.92,2.12,13.65,3.30656,66.989706,8.353143,19.372835,0.891408,4.411014,1.118814,549.927707,0.190156,20.461793,4080.278182,59.603001,0.006699,0.054993,0.002046,0.408028,0.00596,,,,,,0.556637107,0.291811575
GTK-21-01,824,825,half-NQ2,2.81,schist w/ minor-moderate magnetite,0.0025,0.01,14700,1.3,80,16.25,0.48,61700,0.02,123,35.9,31,0.56,17.2,187500,10.2,0.31,2,0.395,0.94,37.2,6,2.8,3090,1.78,4200,11.7,15.1,70,1.3,29.3,0.002,3300,0.43,34.4,0.5,7.4,43.2,0.62,0.025,1.01,3190,0.05,0.8,198,1.1,121.5,10,60.7,30.2,15.45,2.27,28.6,5.8,2.03,93.4,20.2,26.9,4.98,2.34,14.6,2.77751,89.319608,8.632981,26.807428,1.13233,4.643172,0.566147,160.395581,0.532103,45.308257,3989.892273,51.088287,0.008932,0.01604,0.004531,0.398989,0.005109,,,,,,0.335323558,0.4412852
GTK-21-01,825,826,half-NQ2,2.6,schist w/ minor-moderate magnetite,0.0025,0.01,40800,1.8,70,4.87,0.48,39100,0.03,67.3,29.4,27,0.4,52.9,191500,17.7,0.19,5.1,0.245,0.97,24.6,4.6,1.7,2210,3.4,23100,8.2,15.1,320,1.9,21.3,0.002,4100,0.3,18,0.5,7.9,40.8,0.42,0.025,3.05,3880,0.05,1.8,307,1.4,37.5,9,201,9.41,4.81,1.38,10.55,1.7,0.71,44.4,9.81,11.65,1.7,0.74,4.93,7.709008,78.154657,5.470819,27.37932,1.168468,2.819069,3.113808,733.236943,0.647197,39.46203,2853.612273,48.250049,0.007815,0.073324,0.003946,0.285361,0.004825,,,,,,0.66448308,0.164066689
GTK-21-01,826,827,half-NQ2,2.28,taupe-altered & variably foliated volcanic w/ mnr magnetite,0.0025,0.01,58100,1.1,70,3.44,0.37,27700,0.03,171.5,21.2,15,0.47,114.5,141000,24,0.28,10,0.235,1.27,69.9,6.6,1.29,1400,2.07,31500,10.6,10.5,370,2.3,28,0.001,3400,0.16,16.9,0.5,11,51,0.56,0.025,8.61,4020,0.06,3.4,190,1.6,23.4,9,414,6.39,2.74,2.56,12.1,1,0.52,91,22.4,18.25,1.49,0.45,3.18,10.977778,78.154657,3.875747,20.159186,1.52985,2.139176,4.246101,847.805216,0.67055,21.92335,1807.718182,60.312561,0.007815,0.084781,0.002192,0.180772,0.006031,,,,,,0.636306752,0.150846915
GTK-21-01,827,828,half-NQ2,2.49,taupe-altered volcanic w/ mnr magnetite-schist,0.0025,0.01,60600,1,130,3.33,0.49,25800,0.03,106,24.9,18,0.78,14.7,119000,23.2,0.2,10.8,0.254,2.7,44.1,10.3,1.72,1300,3.1,15500,18.5,10.7,270,2.2,50.8,0.002,4000,0.08,16.5,0.5,12.8,43.2,0.85,0.025,7.55,4980,0.1,3.3,165,3,21.9,7,439,6.02,3.32,1.84,9.22,0.94,0.52,55.9,13.65,12,1.25,0.44,3.23,11.450144,145.144363,3.609901,17.013781,3.252436,2.852234,2.089351,618.668671,0.830681,26.30802,1678.595455,51.088287,0.014514,0.061867,0.002631,0.16786,0.005109,,,,,,0.300186519,0.307468043
GTK-21-01,828,829,half-NQ2,2.34,taupe-altered & variably foliated volcanic w/ tr pyrite,0.005,0.01,60400,1.1,130,2.76,0.93,39400,0.03,109,26.7,10,0.43,107,100000,21.9,0.2,11.3,0.357,2.47,46.7,9.1,1.76,2300,2.08,16200,14,9.6,180,2.6,41.3,0.001,5200,0.1,19.1,0.5,12.6,49.8,0.66,0.025,7.42,3430,0.06,3.3,132,3.5,20.4,8,445,5.6,2.65,1.86,8.76,0.97,0.52,56.4,13.7,12.1,1.15,0.41,3.67,11.412354,145.144363,5.512795,14.297295,2.975377,2.918565,2.183709,412.445781,0.572136,14.615567,2969.822727,58.893442,0.014514,0.041245,0.001462,0.296982,0.005889,,,,,,0.314782214,0.282207699
GTK-21-01,829,830,half-NQ2,2.25,volcanic w/ mnr magnetite-schist; minor pyrite,0.005,0.01,59900,1.6,130,3.07,1.41,43600,0.04,68.1,55.7,23,0.51,11.8,123500,28.5,0.16,10.3,0.404,2.45,29.9,9.2,2.27,3090,4.34,17700,6.6,12.2,70,3.6,40.2,0.001,10900,0.15,26,0.5,18.5,47.4,0.36,0.025,4.38,4040,0.07,3.2,231,2.2,15.9,11,428,4.01,2.01,1.26,6.26,0.67,0.46,34.1,8.61,8.17,0.87,0.35,2.7,11.317881,145.144363,6.100453,17.657159,2.951285,3.764286,2.385905,160.395581,0.673886,33.615804,3989.892273,56.055204,0.014514,0.01604,0.003362,0.398989,0.005606,,,,,,0.346799573,0.282259199
GTK-21-01,830,831,half-NQ2,2.56,volcanic w/ mnr magnetite & quartz vein; minor pyrite,0.0025,0.01,62500,0.9,90,2.08,0.36,30600,0.04,147,19.1,15,0.53,114.5,124000,24.6,0.25,11.1,0.255,1.87,66.8,8.2,1.65,1790,2.81,30000,10.8,12.6,450,2.7,37,0.002,3700,0.17,13.1,0.5,12.7,57.7,0.57,0.025,9.52,4030,0.08,3.6,228,1.9,19.5,11,455,5.16,2.23,2.21,9.65,0.82,0.5,74,18.05,14.7,1.11,0.38,2.85,11.809142,100.484559,4.281511,17.728646,2.252613,2.736155,4.043906,1031.114451,0.672218,21.92335,2311.296818,68.235976,0.010048,0.103111,0.002192,0.23113,0.006824,,,,,,0.563343578,0.206476406
GTK-21-01,831,832,half-NQ2,2.93,volcanic-magnetite breccia w/ significant pyrite,0.006,0.02,47400,2.1,80,1.92,3.64,29000,0.05,80.2,75.8,14,0.68,38.1,214000,27.1,0.6,7.9,0.204,1.83,36.5,9.9,1.58,1610,3.2,20300,8.4,24.5,270,4.3,40.4,0.001,19600,0.3,10.6,0.5,10.6,44.3,0.5,0.025,5.94,4090,0.1,3.2,395,2.3,15.3,11,317,3.71,2.01,1.41,6,0.64,0.41,39.7,10.2,8.44,0.78,0.33,2.58,8.956053,89.319608,4.057641,30.596212,2.204429,2.620076,2.736376,618.668671,0.682226,20.461793,2078.875909,52.389146,0.008932,0.061867,0.002046,0.207888,0.005239,,,,,,0.50263162,0.266429059
GTK-21-01,832,833,half-NQ2,2.25,volcanic w/ mnr magnetite-schist; tr yellow pyrite,0.0025,0.01,60000,0.6,160,1.93,0.29,49800,0.04,108,21.4,7,0.55,291,109000,21.9,0.21,9.9,0.338,3.57,49,9.2,1.68,2630,3.42,14400,13.6,13.4,630,2.5,55,0.002,1700,0.25,16.1,0.5,14.1,53.2,0.62,0.025,7.3,4010,0.09,4.3,204,3.7,21,7,408,7.37,2.6,1.75,7.68,0.84,0.54,53.2,13.3,11.05,1.05,0.43,3.27,11.336776,178.639216,6.967949,15.584052,4.300443,2.785903,1.941075,1443.560232,0.668882,10.230897,3395.927727,62.914279,0.017864,0.144356,0.001023,0.339593,0.006291,,,,,,0.281671789,0.410606489
GTK-21-01,833,834,half-NQ2,2.44,volcanic w/ mnr qz-cb veining,0.0025,0.01,62300,1.3,190,1.36,0.14,17200,0.02,83.9,41,4,0.39,3.6,152000,22.5,0.28,7.7,0.19,5.23,36.4,7.3,0.91,880,4.14,10800,9.1,11.8,1000,3.1,52.9,0.001,1100,0.24,10,0.5,10.5,30.2,0.38,0.025,5.7,2980,0.09,6.5,251,1.8,17,5,327,3.67,2.02,1.36,6.39,0.66,0.35,43.6,10.9,8.98,0.77,0.33,2.26,11.771352,212.134069,2.406601,21.731889,6.300089,1.509031,1.455806,2291.365448,0.497074,5.846227,1136.28,35.714497,0.021213,0.229137,0.000584623,0.113628,0.003571,,,,,,0.203454743,0.579325287
GTK-21-01,834,834.86,half-NQ2,2.13,magnetite-schist/metasomatite w/ do-ca veining,0.0025,0.01,49100,1.3,160,1.78,1.04,36400,0.06,31.5,70,21,0.82,14.1,213000,24.7,0.47,7.8,0.247,3.68,14.7,14.1,2.39,2390,7.51,2600,5.3,21.2,40,1.8,74.4,0.002,5800,0.28,14,0.5,21.4,20.4,0.28,0.025,2,5180,0.14,3.4,437,2.3,9.8,8,340,2,1.64,0.6,2.64,0.38,0.34,15.3,3.85,3.65,0.37,0.26,2.04,9.277262,178.639216,5.093039,30.453239,4.43295,3.963279,0.350472,91.654618,0.864042,30.69269,3086.033182,24.125024,0.017864,0.009165,0.003069,0.308603,0.002413,,,,,,0.062147543,0.517219833
GTK-21-01,834.86,836,half-NQ2,2.87,"magnetite schist w/ mnr volcanic, mnr pyrite w/ magnetite",0.006,0.02,52300,2.9,180,1.69,4.4,30500,0.03,31.2,134,18,1.11,17.6,196000,30.1,0.34,7.6,0.221,3.61,13.8,17.2,3.02,2100,6.18,7100,6.6,26.2,110,2.7,90.1,0.002,16400,0.23,12.4,0.5,14.3,24.6,0.36,0.025,2.52,6170,0.17,3.4,383,1.9,10.2,11,345,2.04,1.36,0.63,2.7,0.39,0.35,15.4,3.8,3.65,0.39,0.25,2.14,9.88189,200.969118,4.267519,28.022698,4.348627,5.007993,0.957058,252.050199,1.029177,26.30802,2711.577273,29.091941,0.020097,0.025205,0.002631,0.271158,0.002909,,,,,,0.159326777,0.476337043
GTK-21-01,836,837,half-NQ2,2.91,magnetite-schist/metasomatite and volcanic; trace pyrite,0.0025,0.01,54500,1.5,680,1.8,2.79,31300,0.04,41.4,91.9,23,0.9,8.5,176000,24.6,0.18,6,0.22,2.94,17.4,13.2,2.13,1480,5.08,14200,4.5,18.2,80,2.1,71.2,0.002,16600,0.18,10,0.5,13,34.8,0.24,0.025,1.54,4370,0.15,2.8,349,1.5,8.6,8,259,2.03,1.14,0.84,3.51,0.35,0.3,21,5.17,4.89,0.44,0.21,1.69,10.297571,759.216667,4.379454,25.163239,3.541541,3.532127,1.914116,183.309236,0.728931,33.615804,1911.016364,41.154453,0.075922,0.018331,0.003362,0.191102,0.004115,,,,,,0.305790474,0.372271399
GTK-21-01,837,838,half-NQ2,3.05,"volcanic & magnetite schist, mnr pyrite w/ magnetite",0.0025,0.02,50500,2,90,1.79,1.5,7700,0.03,53.3,102,23,0.62,19.1,249000,26.7,1.45,5.7,0.105,1.9,19.6,10.2,1.25,611,4.85,27700,5.5,20.7,100,2.5,30,0.002,14600,0.26,5.9,0.5,8.9,27.6,0.31,0.025,1.28,3970,0.1,2.9,414,1.2,7.5,7,246,2.1,1.07,0.86,3.8,0.36,0.23,27.7,7.21,5.92,0.47,0.19,1.38,9.541786,100.484559,1.077374,35.600265,2.288751,2.072845,3.733873,229.136545,0.66221,33.615804,788.939864,32.639739,0.010048,0.022914,0.003362,0.078894,0.003264,,,,,,0.643754831,0.25963968
GTK-21-01,840,841,half-NQ2,2.47,volcanic w/ mnr mt-ca veining,0.0025,0.01,49300,1.2,120,2.08,0.13,2700,0.03,21.7,31.4,6,0.16,3.6,221000,22.4,0.66,7.4,0.147,1.53,7.8,3.3,0.28,144,4.24,31700,15.4,13.6,690,2.7,19,0.001,200,0.62,9.3,0.5,9.7,27.5,0.67,0.025,4.36,3540,0.03,6.6,288,1.8,14.5,4,306,3.31,2.05,0.49,3.38,0.63,0.38,13.9,3.09,3.75,0.54,0.37,2.54,9.315051,133.979412,0.37778,31.597022,1.843047,0.464317,4.273061,1581.042159,0.590484,8.76934,185.936727,32.521479,0.013398,0.158104,0.000876934,0.018594,0.003252,,,,,,0.754648048,0.214167395
GTK-21-01,849,850,half-NQ2,2.38,fine-grained volcanic; lightly magnetite-spotted/veined,0.0025,0.005,59600,1.1,160,1.81,0.08,6200,0.05,52,22.3,4,0.17,4.7,180000,23.7,0.39,8,0.123,3.2,20.9,3.5,0.41,283,3.26,29300,13.9,11.1,610,3,35.4,0.001,200,0.57,13.3,0.5,8.5,28.2,0.58,0.025,3.73,3550,0.05,5.8,233,1.4,14.3,5,330,2.96,1.85,0.74,4.25,0.58,0.34,27.2,6.95,5.91,0.59,0.32,2.14,11.261197,178.639216,0.867496,25.735131,3.854739,0.679893,3.949548,1397.732923,0.592152,5.846227,365.417318,33.349298,0.017864,0.139773,0.000584623,0.036542,0.003335,,,,,,0.576970317,0.370520773
GTK-21-01,850,851,half-NQ2,2.55,volcanic and metasomatic ironstone-calcite,0.0025,0.005,48600,1,120,2.25,0.1,26700,0.03,52.1,39.7,5,0.63,3.4,228000,25.8,0.74,6.9,0.147,3,21.1,8.7,1.35,1020,1.88,18800,8.3,17.1,440,2.4,53.3,0.001,300,0.38,17.2,0.5,9.8,38.4,0.4,0.025,3.39,3930,0.11,3.7,317,1.2,20.8,10,291,4.11,2.18,0.91,5.47,0.73,0.46,29.9,7.44,7.15,0.74,0.38,2.74,9.182789,133.979412,3.735828,32.597833,3.613818,2.238672,2.534181,1008.200797,0.655538,7.307783,1317.051818,45.411811,0.013398,0.10082,0.000730778,0.131705,0.004541,,,,,,0.453997739,0.425984531
GTK-21-01,856.8,858,half-NQ2,3.53,magnetite-volcanic-calcite breccia,0.0025,0.01,29100,1.1,100,5.71,0.12,17800,0.03,55.3,43.8,16,0.33,13,378000,25.7,1.36,4.9,0.113,2.23,21.3,4.8,0.92,1280,1.81,8300,8.6,22.9,230,2.9,33.6,0.001,200,0.37,19.6,0.5,8.8,32.4,0.53,0.025,2.59,3920,0.06,2.4,584,1.2,40.7,10,206,10.55,4.35,2.04,13.65,1.73,0.52,34.6,8.1,11.6,2.07,0.7,4.32,5.498336,111.64951,2.490552,54.043775,2.686271,1.525614,1.118814,527.014053,0.65387,23.384907,1652.770909,38.316215,0.011165,0.052701,0.002338,0.165277,0.003832,,,,,,0.334747401,0.528835641
GTK-21-01,860,861,half-NQ2,2.67,volcanic-magnetite breccia; pink feldsapr alt of volc,0.0025,0.01,50700,1.6,200,3.06,0.14,18500,0.02,74,39.7,21,0.44,27.3,263000,24.6,0.46,7.1,0.093,4.5,33.5,5.3,0.78,1000,3.4,13100,6.6,14.4,270,1.9,58.5,0.001,800,0.27,14.7,0.5,6.6,38.3,0.43,0.025,4.31,2950,0.1,2.6,404,0.7,20.8,7,310,5.26,2.56,1.27,6.82,0.97,0.44,35,9.19,8.03,0.93,0.42,2.88,9.579576,223.29902,2.588495,37.601886,5.420727,1.293455,1.765839,618.668671,0.49207,30.69269,1291.227273,45.293551,0.02233,0.061867,0.003069,0.129123,0.004529,,,,,,0.303246255,0.612510302
GTK-21-01,870,871,half-NQ2,2.41,volcanic w/ mnr calcite-magnetite veining; trace pyrite,0.0025,0.02,57500,1.5,50,2.13,0.12,40200,0.01,79.2,30.8,22,0.99,156,158000,28.3,0.18,7.7,0.199,1.32,32.9,7.4,1.27,1010,4.04,36100,6,15.8,480,2.3,31.7,0.001,2900,0.13,17.5,0.5,7.2,54.2,0.29,0.025,4.02,2850,0.07,3.3,224,1.4,21.7,6,348,5.05,2.5,1.34,7.18,0.87,0.47,40.6,10.45,9.02,1.06,0.41,3.04,10.86441,55.824755,5.62473,22.589726,1.59008,2.10601,4.866167,1099.855415,0.47539,32.154247,1304.139546,64.096879,0.005582,0.109986,0.003215,0.130414,0.00641,,,,,,0.736837071,0.158421795
GTK-21-01,880,881,half-NQ2,1.93,brick-red-brown feldspar porphyry volcanic,0.0025,0.01,70300,1.2,30,0.78,0.06,17500,0.01,331,14.8,7,0.07,12.9,22600,28.1,0.33,9.7,0.085,0.6,161.5,1.6,0.45,747,1.87,53100,35.3,2.1,170,3.4,10.6,0.001,700,0.16,8.1,0.5,3.7,37.8,2.16,0.025,42.7,1250,0.02,7.4,14,0.8,19.2,2,328,5.82,2.35,2.51,13.4,0.89,0.42,122.5,35.4,20.1,1.4,0.37,2.64,13.282922,33.494853,2.448576,3.231189,0.722764,0.746224,7.157714,389.532126,0.208504,10.230897,964.546773,44.702251,0.003349,0.038953,0.001023,0.096455,0.00447,,,,,,0.886484826,0.058898572
GTK-21-01,889,890,half-NQ2,2.26,magnetite schist,0.0025,0.01,14200,0.9,30,9.74,0.11,34800,0.03,85.2,57.1,28,0.67,7.1,322000,19.4,0.84,3,0.313,1.12,27.6,8.4,2.53,2150,4.14,1300,4.9,24.9,350,1.7,37.5,0.001,100,0.32,23.1,0.5,8.9,22.2,0.24,0.025,0.66,3700,0.07,1.5,387,0.9,54.7,12,133,14.05,6.13,2.19,16.8,2.39,0.83,63.8,13.25,18.3,2.52,1,5.93,2.683037,33.494853,4.869169,46.03729,1.349159,4.195438,0.175236,801.977907,0.617173,40.923587,2776.138636,26.253703,0.003349,0.080198,0.004092,0.277614,0.002625,,,,,,0.107445225,0.544300235
GTK-21-01,890,891,half-NQ2,2.82,magnetite schist w/ mnr qz-py,0.0025,0.02,15200,1.1,40,12.5,0.36,54800,0.02,52.5,44.6,25,0.5,524,262000,18.95,0.37,2.5,0.389,1.09,17.6,7.7,3.04,3660,9.92,1700,4.9,23.1,260,1.5,38.5,0.001,700,0.28,27.3,0.5,7.6,30.8,0.24,0.025,0.59,3640,0.06,1,366,0.6,25.9,11,99.1,6.41,3,1.03,7.56,1.2,0.5,39.7,8.73,9.73,1.09,0.46,3.12,2.871983,44.659804,7.667542,37.458913,1.31302,5.041158,0.229155,595.755016,0.607165,36.538917,4725.891818,36.424056,0.004466,0.059576,0.003654,0.472589,0.003642,,,,,,0.131261524,0.494870714
GTK-21-01,900,901,half-NQ2,2.47,brown aphanitic volcanic,0.0025,0.01,73600,1.2,160,4.81,0.07,18600,0.01,59.6,13.9,3,0.32,24.8,109500,28.8,0.17,12.1,0.145,5.36,25.5,5.8,0.85,1090,3.08,26100,18.6,8.8,720,3.2,89.3,0.001,400,0.23,17.5,0.5,4,42.2,0.84,0.025,7,3660,0.11,6.2,131,0.8,28,4,570,5.29,3.21,1.41,6.46,1.26,0.58,32,7.95,7.21,0.91,0.51,3.51,13.906445,178.639216,2.602487,15.655538,6.456688,1.409534,3.518198,1649.783122,0.610501,4.38467,1407.437727,49.905688,0.017864,0.164978,0.000438467,0.140744,0.004991,,,,,,0.41619303,0.502569141
GTK-21-01,909,910,half-NQ2,2.26,dark-grey aphanitic volcanic,0.0025,0.005,68700,1.7,250,3.73,0.14,31700,0.02,89,23.2,6,0.4,24.3,95100,25.9,0.21,9.4,0.217,4.35,37.1,15,1.22,2230,1.8,21300,34.1,10.6,1720,2.8,92.6,0.001,900,0.14,25.6,1,7.6,37.1,1.52,0.025,5.91,10650,0.1,4.7,116,4.4,38.4,7,409,7.95,4.08,2.1,8.96,1.5,0.58,47.5,11.7,9.85,1.3,0.63,4.01,12.980608,279.123775,4.435421,13.596728,5.240036,2.023096,2.871173,3941.14857,1.776457,8.76934,2879.436818,43.874432,0.027912,0.394115,0.000876934,0.287944,0.004387,,,,,,0.363877311,0.436959678
GTK-21-01,921.05,922,half-NQ2,2.06,grey fine-grained volcanic; minor ca veinlet; mt alt,0.0025,0.25,73036.64,1,363,,0.1,27444.52,0.25,93.3,18,5,0.22,52,84981.11,25.5,2.5,13.7,0.083,4.242051,40.1,10,1.0131,2168.6,2,26335.92,69.1,2,2227.074236,1,95.3,0.0005,400,0.025,19,0.2,7,41.2,3.2,0.005,10.35,12769.52,0.04,4.54,111,2,66.7,9,585,11.15,7.13,2.13,11.15,2.4,0.94,49.3,12,10.9,1.79,1.01,6.59,,,,,,,,,,,,,,,,,,54.1,2.94,100.13,0.75,0.0025,0.423194309,0.400814979
GTK-21-01,930,931,half-NQ2,2.39,grey fine-grained volcanic; minor ca veinlet; mt alt,0.0025,0.01,76900,1.2,410,4.64,0.09,12700,0.03,101.5,13.9,3,0.21,7.6,85700,29.9,0.19,11.6,0.107,3.16,43.3,9.7,0.96,608,0.78,41100,14,4.3,1860,3.1,78.6,0.001,200,0.14,21.8,0.5,2.7,40.5,0.67,0.025,8.57,3310,0.07,3.9,76,0.4,42.2,12,499,8.44,4.47,2.35,9.67,1.58,0.53,52.3,12.75,10.6,1.4,0.63,3.86,14.529968,457.76299,1.776967,12.252782,3.806555,1.591945,5.540151,4261.939733,0.552119,4.38467,785.066182,47.895269,0.045776,0.426194,0.000438467,0.078507,0.00479,,,,,,0.627259998,0.283576074
